22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/-23_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/10__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/109_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/3___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/465__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/3___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/5____,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-4__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/169_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/19__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/13__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/202_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/161_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/241_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/-15__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-4__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/242_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/242_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/242_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/-35__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/37__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/245__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/37__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/185__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/368_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/32__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/242_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/156_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/199_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/244_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/13__,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/165__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-34_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/248_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/248_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/248_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/8___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/8___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/8___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/3___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/52__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/49__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/149_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/199_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/249_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/198_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/198_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/5____,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/199_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/201_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/202_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-17_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/258_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/38__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/146_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-27_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/5____,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-27_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-27_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-32_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/140_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,730/201_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/263_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/202_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/6___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/201_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/266_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/2___,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-2__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/266_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/266_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/266_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/445__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/65__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-6__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-9__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/5____,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-9__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-13_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/445__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/-13_,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/267_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-21_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/271_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/185__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/123_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/200_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/123_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/-37_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/42__,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/202_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/36__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/33__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/33__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/288_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/288_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/33__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/30__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/27__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/27__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,730/201_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/22__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/22__,raqueta2/pelota
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/200_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/109_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/291_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/291_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/291_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/291_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/291_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/199_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/292_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/202_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/297_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/245__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/265__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/206_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/304_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/211_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/165__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/108_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/5____,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/185__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/165__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/212_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/215_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/215_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/322_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/217_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/425__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/109_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/-15__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/265__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/265__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/125__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/225_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/109_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/265__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/285__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/345__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/365__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/305__,raqueta1/pelota
22___,8___,11/11/2020 H 19:45,10/265__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/103_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/25___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/65___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/385__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/165__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/145__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/100_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,730/228_,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,10/45___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/85___,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/325__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,10/105__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,730/99__,raqueta2/pelota_roja
22___,8___,11/11/2020 H 19:45,730/229_,raqueta2/pelota_verde
22___,8___,11/11/2020 H 19:45,10/405__,raqueta1/pelota_verde
22___,8___,11/11/2020 H 19:45,10/-35__,raqueta1/pelota_roja
22___,8___,11/11/2020 H 19:45,730/98__,raqueta2/pelota_verde
